REPO_PATH: code_lists/medications/blood pressure lowering/thiazide_diuretics_dmd.csv
SITE_URL: https://exeter-diabetes.github.io/sde-sw-framework/code_lists/medications/blood pressure lowering/thiazide_diuretics_dmd.csv/
GITHUB_URL: https://github.com/Exeter-Diabetes/sde-sw-framework/blob/dev/code_lists/medications/blood pressure lowering/thiazide_diuretics_dmd.csv
FILE_NAME: thiazide_diuretics_dmd.csv

CONTENT_START
dmd_code,term
13107911000001102,Co-Diovan 160mg/25mg tablets (Dowelhurst Ltd) (product)
13108011000001100,Co-Diovan 160mg/25mg tablets (Dowelhurst Ltd) 28 tablet (product)
13108211000001105,Coversyl Plus tablets (Dowelhurst Ltd) (product)
13108311000001102,Coversyl Plus tablets (Dowelhurst Ltd) 30 tablet (product)
13112711000001103,Hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet 1 tablet tablet
13112711000001103,Hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet 1 tablet tablet
13138301000001109,Indapamide 1.5mg modified-release tablets (product)
13139301000001102,Bendroflumethiazide 2.5mg / Potassium chloride 573mg (potassium 7.7mmol) modified-release tablets (product)
13139501000001109,Bendroflumethiazide 2.5mg / Potassium chloride 630mg (potassium 8.4mmol) modified-release tablets (product)
13142901000001106,Metoprolol 200mg modified-release / Hydrochlorothiazide 25mg tablets (product)
13142901000001106,Metoprolol 200mg modified-release / Hydrochlorothiazide 25mg tablets (product)
13143001000001102,Co-prenozide 160mg/0.25mg modified-release tablets (product)
13143101000001101,Propranolol 160mg modified-release / Bendroflumethiazide 5mg capsules (product)
13181411000001101,Bendroflumethiazide 2.5mg tablets (Dowelhurst Ltd) (product)
13181511000001102,Bendroflumethiazide 2.5mg tablets (Dowelhurst Ltd) 28 tablet (product)
13181611000001103,Bendroflumethiazide 2.5mg tablets (Dowelhurst Ltd) 500 tablet (product)
13181711000001107,Bendroflumethiazide 5mg tablets (Dowelhurst Ltd) (product)
13181811000001104,Bendroflumethiazide 5mg tablets (Dowelhurst Ltd) 28 tablet (product)
13181911000001109,Bendroflumethiazide 5mg tablets (Dowelhurst Ltd) 500 tablet (product)
1320111000001108,Indapamide 2.5mg tablets 60 tablet (product)
13217311000001103,Zestoretic 10 tablets (Dowelhurst Ltd) (product)
13217411000001105,Zestoretic 10 tablets (Dowelhurst Ltd) 28 tablet (product)
1321911000001104,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets 28 tablet (product)
1321911000001104,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets 28 tablet (product)
13236711000001109,Co-amilozide 2.5mg/25mg tablets (Dowelhurst Ltd) (product)
13236811000001101,Co-amilozide 2.5mg/25mg tablets (Dowelhurst Ltd) 28 tablet (product)
13237011000001105,Co-amilozide 5mg/50mg tablets (Dowelhurst Ltd) (product)
13237311000001108,Co-amilozide 5mg/50mg tablets (Dowelhurst Ltd) 28 tablet (product)
1323811000001108,Co-amilozide 2.5mg/25mg tablets 28 tablet (product)
132811000001106,Dyazide 50mg/25mg tablets (Goldshield Healthcare Ltd) (product)
13289201000001104,Lorvacs XL
13295201000001101,Olmesartan + Amlodipine + Hydrochlorothiazide (product)
13295201000001101,Olmesartan + Amlodipine + Hydrochlorothiazide (product)
13298101000001102,Olmesartan + Hydrochlorothiazide (product)
13298101000001102,Olmesartan + Hydrochlorothiazide (product)
1336611000001101,Navispare 2.5mg/250microgram tablets (Novartis Pharmaceuticals UK Ltd) 28 tablet 2 x 14 tablets (product)
134211000001101,Co-tenidone 100mg/25mg tablets (IVAX Pharmaceuticals UK Ltd) (product)
13444211000001107,Perindopril arginine 5mg / Indapamide 1.25mg tablets 30 tablet (product)
13444311000001104,Coversyl Arginine Plus 5mg/1.25mg tablets (Servier Laboratories Ltd) (product)
13444411000001106,Coversyl Arginine Plus 5mg/1.25mg tablets (Servier Laboratories Ltd) 30 tablet (product)
134460003,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets
134460003,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets
134461004,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets
134461004,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets
13447711000001107,Cozaar-Comp 100/25 tablets (Waymade Healthcare Plc) (product)
13447911000001109,Cozaar-Comp 100/25 tablets (Waymade Healthcare Plc) 28 tablet (product)
13454311000001101,Indapamide 1.25 mg and perindopril arginine 5 mg oral tablet 1 tablet tablet
1357211000001102,Natrilix SR 1.5mg tablets (Servier Laboratories Limited) 30 tablet 2 x 15 tablets (product)
13579511000001104,Indapamide 2.5mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13579611000001100,Indapamide 2.5mg tablets (Doncaster Pharmaceuticals Ltd) 30 tablet (product)
1358511000001100,Indapamide 2.5mg tablets (A A H Pharmaceuticals Ltd) 28 tablet (product)
1358611000001101,Indapamide 2.5mg tablets (A A H Pharmaceuticals Ltd) 30 tablet (product)
1358811000001102,Indapamide 2.5mg tablets (A A H Pharmaceuticals Ltd) 56 tablet 4 x 14 tablets (product)
1358911000001107,Indapamide 2.5mg tablets (A A H Pharmaceuticals Ltd) 60 tablet 6 x 10 tablets (product)
1359011000001103,Indapamide 2.5mg tablets (Alpharma Limited) 28 tablet 2 x 14 tablets (product)
1359111000001102,Indapamide 2.5mg tablets (Approved Prescription Services) 30 tablet 2 x 15 tablets (product)
1359211000001108,Nindaxa 2.5 tablets (Ashbourne Pharmaceuticals Ltd) 28 tablet (product)
1359311000001100,Indapamide 2.5mg tablets (Viatris UK Healthcare Ltd) 28 tablet 2 x 14 tablets
1359411000001107,Indapamide 2.5mg tablets (Viatris UK Healthcare Ltd) 56 tablet 4 x 14 tablets
1359511000001106,Indapamide 2.5mg tablets (Kent Pharma (UK) Ltd) 28 tablet
1359611000001105,Indapamide 2.5mg tablets (Kent Pharma (UK) Ltd) 56 tablet
1359711000001101,Indapamide 2.5mg tablets (Sandoz Ltd) 28 tablet 2 x 14 tablets (product)
1359811000001109,Indapamide 2.5mg tablets (Sandoz Ltd) 56 tablet 4 x 14 tablets (product)
1360311000001104,Natrilix 2.5mg tablets (Servier Laboratories Limited) 30 tablet 2 x 15 tablets (product)
1360411000001106,Natrilix 2.5mg tablets (Servier Laboratories Limited) 60 tablet 3 x 20 tablets (product)
1360711000001100,Indapamide 2.5mg tablets (Zentiva Pharma UK Ltd) 60 tablet 6 x 10 tablets
1360811000001108,Indapamide 2.5mg tablets (Unichem Plc) 28 tablet 2 x 14 tablets (product)
1360911000001103,Indapamide 2.5mg tablets (Unichem Plc) 56 tablet 4 x 14 tablets (product)
1362111000001102,Bendroflumethiazide 2.5mg tablets (A A H Pharmaceuticals Ltd) 28 tablet (product)
1362411000001107,Bendroflumethiazide 2.5mg tablets (The Boots Company) 500 tablet (product)
1362511000001106,Bendroflumethiazide 2.5mg tablets (C P Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
1362811000001109,Bendroflumethiazide 2.5mg tablets (Viatris UK Healthcare Ltd) 28 tablet 2 x 14 tablets
1363011000001107,Bendroflumethiazide 2.5mg tablets (IVAX Pharmaceuticals UK Ltd) 28 tablet 2 x 14 tablets (product)
1363211000001102,Bendroflumethiazide 2.5mg tablets (Kent Pharma (UK) Ltd) 28 tablet
1363411000001103,Bendroflumethiazide 2.5mg tablets (Kent Pharma (UK) Ltd) 500 tablet
1364511000001101,Aprinox 2.5mg tablets (Sovereign Medical) 500 tablet (product)
1364711000001106,Bendroflumethiazide 2.5mg tablets (Unichem Plc) 500 tablet (product)
1364811000001103,Bendroflumethiazide 2.5mg tablets (Unichem Plc) 28 tablet 2 x 14 tablets (product)
1370911000001107,Bendroflumethiazide 5mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
1371211000001109,Bendroflumethiazide 5mg tablets (Accord Healthcare Ltd) 28 tablet 2 x 14 tablets
1371411000001108,Bendroflumethiazide 5mg tablets (Approved Prescription Services) 28 tablet 2 x 14 tablets (product)
1371711000001102,Indapamide 2.5mg tablets (Sun Pharma UK Ltd) 30 tablet (product)
1371911000001100,Bendroflumethiazide 5mg tablets (C P Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
13719611000001107,Telmisartan 80mg / Hydrochlorothiazide 25mg tablets 28 tablet (product)
13719611000001107,Telmisartan 80mg / Hydrochlorothiazide 25mg tablets 28 tablet (product)
13719711000001103,MicardisPlus 80/25mg tablets (Boehringer Ingelheim Ltd) (product)
1372111000001108,Bendroflumethiazide 5mg tablets (Viatris UK Healthcare Ltd) 28 tablet 2 x 14 tablets
13725711000001107,MicardisPlus 80/25mg tablets (Boehringer Ingelheim Ltd) 28 tablet 4 x 7 tablets (product)
1372611000001100,Neo-Naclex 5mg tablets (Goldshield Healthcare Ltd) 100 tablet (product)
1372911000001106,Bendroflumethiazide 5mg tablets (IVAX Pharmaceuticals UK Ltd) 28 tablet 2 x 14 tablets (product)
13731911000001109,Hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet 1 tablet tablet
13731911000001109,Hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet 1 tablet tablet
1373211000001108,Bendroflumethiazide 5mg tablets (Kent Pharma (UK) Ltd) 28 tablet
1373511000001106,Bendroflumethiazide 5mg tablets (Kent Pharma (UK) Ltd) 500 tablet
1373811000001109,Aprinox 5mg tablets (Sovereign Medical) 500 tablet (product)
1374211000001106,Bendroflumethiazide 5mg tablets (Unichem Plc) 28 tablet 2 x 14 tablets (product)
1374411000001105,Bendroflumethiazide 5mg tablets (Unichem Plc) 500 tablet (product)
1374511000001109,Bendroflumethiazide 5mg tablets (Unichem Plc) 1000 tablet (product)
13747011000001101,Co-zidocapt 12.5mg/25mg tablets (Tillomed Laboratories Ltd) (product)
13747111000001100,Co-zidocapt 12.5mg/25mg tablets (Tillomed Laboratories Ltd) 28 tablet (product)
13747211000001106,Co-zidocapt 25mg/50mg tablets (Tillomed Laboratories Ltd) (product)
13747311000001103,Co-zidocapt 25mg/50mg tablets (Tillomed Laboratories Ltd) 28 tablet (product)
13750511000001108,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) (product)
13750511000001108,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) (product)
13750611000001107,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) 28 tablet (product)
13750611000001107,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) 28 tablet (product)
13754611000001100,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) (product)
13754611000001100,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) (product)
13754711000001109,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) 28 tablet (product)
13754711000001109,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) 28 tablet (product)
13754811000001101,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) (product)
13754811000001101,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) (product)
13754911000001106,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) 28 tablet (product)
13754911000001106,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) 28 tablet (product)
13824811000001102,Ethibide XL 1.5mg tablets (Genus Pharmaceuticals Ltd) (product)
13825011000001107,Ethibide XL 1.5mg tablets (Genus Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets (product)
13842911000001101,Capozide 25mg/50mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13843011000001109,Capozide 25mg/50mg tablets (Doncaster Pharmaceuticals Ltd) 30 tablet (product)
13845511000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd) (product)
13845511000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd) (product)
13845611000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
13845611000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
13845711000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd) (product)
13845711000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd) (product)
13845811000001104,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
13845811000001104,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
13853911000001106,CoAprovel 150mg/12.5mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13854011000001109,CoAprovel 150mg/12.5mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
13854111000001105,CoAprovel 300mg/12.5mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13854211000001104,CoAprovel 300mg/12.5mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
13854311000001107,Co-Diovan 80mg/12.5mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13854411000001100,Co-Diovan 80mg/12.5mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
13854511000001101,Co-Diovan 160mg/12.5mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13854611000001102,Co-Diovan 160mg/12.5mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
13854711000001106,Co-Diovan 160mg/25mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13854811000001103,Co-Diovan 160mg/25mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
13867911000001106,Dyazide 50mg/25mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13868011000001108,Dyazide 50mg/25mg tablets (Doncaster Pharmaceuticals Ltd) 60 tablet (product)
1388511000001106,Metenix 5 tablets (Borg Medicare Ltd) 100 tablet 10 x 10 tablets (product)
13932011000001107,MicardisPlus 80/12.5mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13932211000001102,MicardisPlus 80/12.5mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
13933611000001105,Moduretic 5mg/50mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13933711000001101,Moduretic 5mg/50mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
13939711000001103,Coversyl Arginine Plus 5mg/1.25mg tablets (Waymade Healthcare Plc) (product)
13939811000001106,Coversyl Arginine Plus 5mg/1.25mg tablets (Waymade Healthcare Plc) 30 tablet (product)
1395211000001100,Navidrex 500microgram tablets (Goldshield Healthcare Ltd) 28 tablet 2 x 14 tablets (product)
1395311000001108,Hygroton 50mg tablets (Alliance Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
13983811000001102,Zestoretic 20 tablets (Doncaster Pharmaceuticals Ltd) (product)
13983911000001107,Zestoretic 20 tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
13989311000001109,Tenoretic 100mg/25mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13989411000001102,Tenoretic 100mg/25mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
1400411000001100,Cozaar-Comp 50mg/12.5mg tablets (Organon Pharma (UK) Ltd) 28 tablet 2 x 14 tablets
14033311000001105,Indapamide 1.5mg modified-release tablets (A A H Pharmaceuticals Ltd) (product)
14033411000001103,Indapamide 1.5mg modified-release tablets (A A H Pharmaceuticals Ltd) 30 tablet (product)
14035911000001107,Accuretic 12.5mg/10mg tablets (Sigma Pharmaceuticals Plc) (product)
14036011000001104,Accuretic 12.5mg/10mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14170611000001100,Indapamide 1.5mg modified-release tablets (Kent Pharma (UK) Ltd)
14170811000001101,Indapamide 1.5mg modified-release tablets (Kent Pharma (UK) Ltd) 30 tablet
14206511000001108,Co-Diovan 160mg/12.5mg tablets (Sigma Pharmaceuticals Plc) (product)
14206611000001107,Co-Diovan 160mg/12.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14206711000001103,Co-Diovan 160mg/25mg tablets (Sigma Pharmaceuticals Plc) (product)
14206811000001106,Co-Diovan 160mg/25mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14206911000001101,Co-Diovan 80mg/12.5mg tablets (Sigma Pharmaceuticals Plc) (product)
14207011000001102,Co-Diovan 80mg/12.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14210211000001105,Cozaar-Comp 100/25 tablets (Sigma Pharmaceuticals Plc) (product)
14210311000001102,Cozaar-Comp 100/25 tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14210911000001101,Cozaar-Comp 50mg/12.5mg tablets (Sigma Pharmaceuticals Plc) (product)
14211011000001109,Cozaar-Comp 50mg/12.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14214311000001105,Dyazide 50mg/25mg tablets (Sigma Pharmaceuticals Plc) (product)
14214511000001104,Dyazide 50mg/25mg tablets (Sigma Pharmaceuticals Plc) 60 tablet (product)
14242211000001100,Tensaid XL 1.5mg tablets (Viatris UK Healthcare Ltd)
14242311000001108,Tensaid XL 1.5mg tablets (Viatris UK Healthcare Ltd) 30 tablet 3 x 10 tablets
14254311000001103,Innozide 20mg/12.5mg tablets (Sigma Pharmaceuticals Plc) (product)
14254411000001105,Innozide 20mg/12.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14262011000001100,Kalten capsules (Sigma Pharmaceuticals Plc) (product)
14262111000001104,Kalten capsules (Sigma Pharmaceuticals Plc) 28 capsule (product)
14328611000001106,Natrilix SR 1.5mg tablets (Sigma Pharmaceuticals Plc) (product)
14329311000001107,Natrilix SR 1.5mg tablets (Sigma Pharmaceuticals Plc) 30 tablet (product)
14330511000001106,Capozide 25mg/50mg tablets (Sigma Pharmaceuticals Plc) (product)
14330811000001109,Capozide 25mg/50mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
143311000001108,Co-tenidone 50mg/12.5mg tablets (Approved Prescription Services) (product)
143511000001102,Bendroflumethiazide 5mg tablets (Unichem Plc) (product)
14598711000001105,Indapamide 1.5mg modified-release tablets (Sandoz Ltd) (product)
14598811000001102,Indapamide 1.5mg modified-release tablets (Sandoz Ltd) 30 tablet 3 x 10 tablets (product)
14625811000001107,Tenoret 50 tablets (Sigma Pharmaceuticals Plc) (product)
14625911000001102,Tenoret 50 tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14660811000001108,Tenoretic 100mg/25mg tablets (Sigma Pharmaceuticals Plc) (product)
14660911000001103,Tenoretic 100mg/25mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
146711000001100,Indapamide 2.5mg tablets (Kent Pharma (UK) Ltd)
146811000001108,Innozide 20mg/12.5mg tablets (Organon Pharma (UK) Ltd)
14693611000001102,Varbim XL 1.5mg tablets (Teva UK Ltd) (product)
14693711000001106,Varbim XL 1.5mg tablets (Teva UK Ltd) 30 tablet 3 x 10 tablets (product)
14710111000001107,MicardisPlus 80/12.5mg tablets (Sigma Pharmaceuticals Plc) (product)
14710211000001101,MicardisPlus 80/12.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14715211000001105,Moduretic 5mg/50mg tablets (Sigma Pharmaceuticals Plc) (product)
14715311000001102,Moduretic 5mg/50mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14716211000001104,CoAprovel 150mg/12.5mg tablets (Sigma Pharmaceuticals Plc) (product)
14716411000001100,CoAprovel 150mg/12.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14716611000001102,CoAprovel 300mg/12.5mg tablets (Sigma Pharmaceuticals Plc) (product)
14716711000001106,CoAprovel 300mg/12.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14767411000001104,Zestoretic 10 tablets (Sigma Pharmaceuticals Plc) (product)
14767511000001100,Zestoretic 10 tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14767611000001101,Zestoretic 20 tablets (Sigma Pharmaceuticals Plc) (product)
14767711000001105,Zestoretic 20 tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14784911000001103,Indapamide 2.5mg tablets (LPC Medical (UK) Ltd) (product)
14785011000001103,Indapamide 2.5mg tablets (LPC Medical (UK) Ltd) 28 tablet 2 x 14 tablets (product)
1497711000001109,Co-tenidone 50mg/12.5mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets
1497911000001106,Co-tenidone 50mg/12.5mg tablets (Alpharma Limited) 28 tablet 2 x 14 tablets (product)
1498311000001106,Co-tenidone 50mg/12.5mg tablets (Approved Prescription Services) 28 tablet 2 x 14 tablets (product)
1498411000001104,Atenix Co 50 tablets (Ashbourne Pharmaceuticals Ltd) 28 tablet (product)
1498711000001105,Tenoret 50mg/12.5mg tablets (Atnahs Pharma UK Ltd) 28 tablet 2 x 14 tablets
1498911000001107,Tenchlor 50mg/12.5mg tablets (Teva UK Ltd) 28 tablet 2 x 14 tablets (product)
1499111000001102,Co-tenidone 50mg/12.5mg tablets (C P Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
1499311000001100,Co-tenidone 50mg/12.5mg tablets (Viatris UK Healthcare Ltd) 28 tablet 2 x 14 tablets
1499411000001107,Co-tenidone 50mg/12.5mg tablets (IVAX Pharmaceuticals UK Ltd) 28 tablet 2 x 14 tablets (product)
1499811000001109,Co-tenidone 50mg/12.5mg tablets (Kent Pharma (UK) Ltd) 28 tablet 2 x 14 tablets
1500011000001104,Co-tenidone 50mg/12.5mg tablets (Sandoz Ltd) 28 tablet 2 x 14 tablets (product)
1500211000001109,Co-tenidone 50mg/12.5mg tablets (Unichem Plc) 28 tablet 2 x 14 tablets (product)
1501311000001106,Co-tenidone 100mg/25mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets
1501411000001104,Co-tenidone 100mg/25mg tablets (Alpharma Limited) 28 tablet 2 x 14 tablets (product)
1501611000001101,Co-tenidone 100mg/25mg tablets (Approved Prescription Services) 28 tablet (product)
1501811000001102,Atenix Co 100 tablets (Ashbourne Pharmaceuticals Ltd) 28 tablet (product)
1502211000001105,Tenoretic 100mg/25mg tablets (Atnahs Pharma UK Ltd) 28 tablet 2 x 14 tablets
1502411000001109,Tenchlor 100mg/25mg tablets (Teva UK Ltd) 28 tablet 2 x 14 tablets (product)
1502611000001107,Co-tenidone 100mg/25mg tablets (C P Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
1502711000001103,Co-tenidone 100mg/25mg tablets (Viatris UK Healthcare Ltd) 28 tablet 2 x 14 tablets
1502811000001106,Co-tenidone 100mg/25mg tablets (IVAX Pharmaceuticals UK Ltd) 28 tablet 2 x 14 tablets (product)
1503011000001109,Co-tenidone 100mg/25mg tablets (Kent Pharma (UK) Ltd) 28 tablet 2 x 14 tablets
1503211000001104,Co-tenidone 100mg/25mg tablets (Sandoz Ltd) 28 tablet 2 x 14 tablets (product)
1503411000001100,Co-tenidone 100mg/25mg tablets (Unichem Plc) 28 tablet 2 x 14 tablets (product)
15094511000001102,Co-triamterzide 50mg/25mg tablets (Sigma Pharmaceuticals Plc) (product)
15094611000001103,Co-triamterzide 50mg/25mg tablets (Sigma Pharmaceuticals Plc) 30 tablet (product)
15101611000001109,Indapamide 1.5mg modified-release tablets (Sigma Pharmaceuticals Plc) (product)
15101711000001100,Indapamide 1.5mg modified-release tablets (Sigma Pharmaceuticals Plc) 30 tablet (product)
151201000001104,Co-triamterzide 50mg/25mg tablet - product
1519811000001103,Tenben 25mg/1.25mg capsules (Galen Ltd) 56 capsule 4 x 14 capsules (product)
15419111000001101,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets 30 tablet (product)
15419111000001101,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets 30 tablet (product)
15419211000001107,Zestoretic 20 tablets (Waymade Healthcare Plc) 30 tablet (product)
15436011000001100,Indapamide 1.5mg modified-release tablets 28 tablet (product)
15436111000001104,Indipam XL 1.5mg tablets (Accord Healthcare Ltd)
15436211000001105,Indipam XL 1.5mg tablets (Accord Healthcare Ltd) 28 tablet 2 x 14 tablets
15505211000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets 30 tablet (product)
15505211000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets 30 tablet (product)
15505311000001106,Zestoretic 10 tablets (Waymade Healthcare Plc) 30 tablet (product)
15548711000001109,Indipam XL 1.5mg tablets (Accord Healthcare Ltd) 30 tablet 3 x 10 tablets
15600711000001107,Mapemid XL 1.5mg tablets (Ratiopharm UK Ltd) (product)
15601011000001101,Mapemid XL 1.5mg tablets (Ratiopharm UK Ltd) 30 tablet 2 x 15 tablets (product)
15864811000001103,Chlorothiazide 250mg tablets 1 tablet (product)
15864911000001108,Chlorothiazide 250mg tablets (Special Order) (product)
15865011000001108,Chlorothiazide 250mg tablets (Special Order) 1 tablet (product)
15865111000001109,Chlorothiazide 250mg/5ml oral suspension 1 ml (product)
15865211000001103,Chlorothiazide 250mg/5ml oral suspension (Special Order) (product)
15865311000001106,Chlorothiazide 250mg/5ml oral suspension (Special Order) 1 ml (product)
159711000001108,Bendroflumethiazide 5mg tablets (C P Pharmaceuticals Ltd) (product)
15986611000001101,Bendroflumethiazide 2.5mg tablets (Bristol Laboratories Ltd) (product)
15986711000001105,Bendroflumethiazide 2.5mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
15986811000001102,Bendroflumethiazide 5mg tablets (Bristol Laboratories Ltd) (product)
15986911000001107,Bendroflumethiazide 5mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
16061011000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) (product)
16061011000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) (product)
16061111000001109,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
16061111000001109,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
16061211000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) (product)
16061211000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) (product)
16061311000001106,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
16061311000001106,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
16071811000001107,Chlorothiazide 30mg / Spironolactone 3mg capsules 1 capsule (product)
16071911000001102,Chlorothiazide 30mg / Spironolactone 3mg capsules (Special Order) (product)
16072011000001109,Chlorothiazide 30mg / Spironolactone 3mg capsules (Special Order) 1 capsule (product)
16072811000001103,Chlorothiazide 30 mg and spironolactone 3 mg oral capsule 1 capsule capsule
16083211000001102,Perindopril erbumine 4mg / Indapamide 1.25mg tablets (Ratiopharm UK Ltd) (product)
